Country (Name),State/Province,City,Latitude,Longitude
United States,California,Alameda,37.733,-122.242
United States,California,Alamo,37.849,-121.976
United States,California,Albany,37.889,-122.295
United States,California,Alhambra,34.076,-118.144
United States,California,Aliso Viejo,33.572,-117.729
United States,California,Alpine,32.8,-116.71
United States,California,Altadena,34.201,-118.136
United States,California,Altaville,38.084,-120.562
United States,California,Alturas,41.438,-120.534
United States,California,American Canyon,38.189,-122.254
United States,California,Anaheim,33.835,-117.914
United States,California,Anderson,40.446,-122.355
United States,California,Angels Camp,38.047,-120.613
United States,California,Angwin,38.577,-122.441
United States,California,Antelope,38.716,-121.363
United States,California,Antioch,37.967,-121.766
United States,California,Anza,33.533,-116.682
United States,California,Apple Valley,34.578,-117.159
United States,California,Aptos,37.008,-121.878
United States,California,Arbuckle,39.027,-122.044
United States,California,Arcadia,34.14,-118.035
United States,California,Arcata,40.854,-124.05
United States,California,Armona,36.317,-119.71
United States,California,Arroyo Grande,35.167,-120.438
United States,California,Artesia,33.866,-118.083
United States,California,Arvin,35.08,-118.797
United States,California,Atascadero,35.457,-120.719
United States,California,Atherton,37.45,-122.2
United States,California,Atwater,37.326,-120.637
United States,California,Auberry,37.004,-119.152
United States,California,Auburn,39.001,-121.095
United States,California,Avalon,33.389,-118.455
United States,California,Avenal,35.924,-120.108
United States,California,Avila Beach,35.18,-120.732
United States,California,Azusa,34.175,-117.875
United States,California,Bakersfield,35.383,-119.227
United States,California,Baldwin Park,34.096,-117.967
United States,California,Banning,33.923,-116.834
United States,California,Barstow,34.97,-116.993
United States,California,Beaumont,33.949,-116.978
United States,California,Bell,33.976,-118.154
United States,California,Bella Vista,40.702,-122.097
United States,California,Bellflower,33.888,-118.13
United States,California,Belmont,37.508,-122.301
United States,California,Belvedere Tiburon,37.891,-122.473
United States,California,Ben Lomond,37.109,-122.089
United States,California,Benicia,38.113,-122.133
United States,California,Benton,37.874,-118.549
United States,California,Berkeley,37.878,-122.26
United States,California,Beverly Hills,34.099,-118.414
United States,California,Big Bear City,34.244,-116.772
United States,California,Big Bear Lake,34.239,-116.868
United States,California,Bishop,37.506,-118.311
United States,California,Bloomington,34.061,-117.394
United States,California,Blue Jay,34.252,-117.216
United States,California,Blythe,33.757,-114.512
United States,California,Bodega Bay,38.356,-123.063
United States,California,Bodfish,35.525,-118.401
United States,California,Bonita,32.677,-117.012
United States,California,Bonsall,33.288,-117.194
United States,California,Borrego Springs,33.18,-116.273
United States,California,Boulder Creek,37.161,-122.151
United States,California,Brawley,33.028,-115.451
United States,California,Brea,33.927,-117.861
United States,California,Brentwood,37.875,-121.687
United States,California,Brisbane,37.686,-122.411
United States,California,Brooks,38.808,-122.181
United States,California,Browns Valley,39.332,-121.339
United States,California,Brownsville,39.432,-121.255
United States,California,Buellton,34.612,-120.227
United States,California,Buena Park,33.875,-117.993
United States,California,Burbank,34.199,-118.291
United States,California,Burlingame,37.584,-122.366
United States,California,Calabasas,34.118,-118.674
United States,California,Calexico,32.691,-115.517
United States,California,Caliente,35.403,-118.513
United States,California,California City,35.151,-117.922
United States,California,Calimesa,33.979,-117.053
United States,California,Calistoga,38.625,-122.616
United States,California,Camarillo,34.232,-119.075
United States,California,Cambria,35.595,-121.018
United States,California,Camp Pendleton,33.017,-116.846
United States,California,Campbell,37.28,-121.957
United States,California,Canoga Park,34.23,-118.6
United States,California,Canyon,37.832,-122.188
United States,California,Canyon Country,34.407,-118.401
United States,California,Capistrano Beach,33.455,-117.664
United States,California,Capitola,36.976,-121.954
United States,California,Cardiff By The Sea,33.018,-117.277
United States,California,Carlsbad,33.136,-117.302
United States,California,Carmel,36.469,-121.823
United States,California,Carmel By The Sea,36.555,-121.923
United States,California,Carmel Valley,36.392,-121.654
United States,California,Carmichael,38.626,-121.325
United States,California,Carpinteria,34.433,-119.522
United States,California,Carson,33.827,-118.261
United States,California,Cassel,40.926,-121.575
United States,California,Castaic,34.51,-118.68
United States,California,Castro Valley,37.709,-122.089
United States,California,Castroville,36.762,-121.757
United States,California,Cathedral City,33.82,-116.459
United States,California,Catheys Valley,37.39,-120.122
United States,California,Cayucos,35.481,-120.92
United States,California,Cedar Glen,34.254,-117.164
United States,California,Ceres,37.557,-120.968
United States,California,Cerritos,33.866,-118.053
United States,California,Chatsworth,34.287,-118.614
United States,California,Chester,40.273,-121.245
United States,California,Chico,39.716,-121.815
United States,California,Chino,33.987,-117.656
United States,California,Chino Hills,33.947,-117.729
United States,California,Chowchilla,37.077,-120.274
United States,California,Chualar,36.572,-121.445
United States,California,Chula Vista,32.636,-117.053
United States,California,Citrus Heights,38.693,-121.312
United States,California,Claremont,34.122,-117.714
United States,California,Clarksburg,38.371,-121.588
United States,California,Clayton,37.885,-121.844
United States,California,Clearlake,38.968,-122.648
United States,California,Clearlake Oaks,39.055,-122.554
United States,California,Cloverdale,38.783,-122.923
United States,California,Clovis,36.936,-119.563
United States,California,Coachella,33.702,-116.171
United States,California,Coalinga,36.197,-120.391
United States,California,Coarsegold,37.174,-119.71
United States,California,Cobb,38.822,-122.723
United States,California,Coleville,38.475,-119.484
United States,California,Colfax,39.09,-120.929
United States,California,Colton,34.014,-117.277
United States,California,Colusa,39.274,-122.055
United States,California,Compton,33.875,-118.241
United States,California,Concord,38.003,-122.032
United States,California,Cool,38.883,-120.983
United States,California,Copperopolis,37.945,-120.668
United States,California,Corcoran,36.079,-119.536
United States,California,Corning,39.926,-122.284
United States,California,Corona,33.878,-117.534
United States,California,Corona Del Mar,33.602,-117.865
United States,California,Coronado,32.651,-117.149
United States,California,Corte Madera,37.926,-122.513
United States,California,Costa Mesa,33.679,-117.906
United States,California,Cotati,38.318,-122.709
United States,California,Cottonwood,40.334,-122.45
United States,California,Covelo,39.823,-123.161
United States,California,Covina,34.079,-117.849
United States,California,Coyote,37.217,-121.741
United States,California,Crescent City,41.673,-123.946
United States,California,Crestline,34.256,-117.304
United States,California,Crockett,38.046,-122.23
United States,California,Culver City,33.995,-118.392
United States,California,Cupertino,37.304,-122.095
United States,California,Cypress,33.819,-118.038
United States,California,Daly City,37.679,-122.476
United States,California,Dana Point,33.478,-117.706
United States,California,Danville,37.788,-121.883
United States,California,Davis,38.483,-121.64
United States,California,Del Mar,32.967,-117.259
United States,California,Delano,35.783,-119.236
United States,California,Delhi,37.425,-120.776
United States,California,Denair,37.547,-120.681
United States,California,Descanso,32.908,-116.624
United States,California,Desert Hot Springs,33.929,-116.488
United States,California,Diablo,37.835,-121.958
United States,California,Diamond Bar,33.996,-117.819
United States,California,Dinuba,36.524,-119.395
United States,California,Discovery Bay,37.909,-121.6
United States,California,Dixon,38.39,-121.818
United States,California,Dos Palos,37.071,-120.638
United States,California,Downey,33.923,-118.14
United States,California,Doyle,39.946,-120.062
United States,California,Duarte,34.138,-117.947
United States,California,Dublin,37.719,-121.916
United States,California,Earlimart,35.866,-119.284
United States,California,East Tulare County,36.176,-118.705
United States,California,Edwards,34.962,-117.876
United States,California,El Cajon,32.779,-116.86
United States,California,El Centro,32.774,-115.602
United States,California,El Cerrito,37.918,-122.303
United States,California,El Dorado,38.608,-120.842
United States,California,El Dorado Hills,38.684,-121.053
United States,California,El Macero,38.537,-121.663
United States,California,El Monte,34.08,-118.034
United States,California,El Segundo,33.916,-118.404
United States,California,El Sobrante,37.956,-122.269
United States,California,El Toro,33.647,-117.684
United States,California,Elk Grove,38.409,-121.372
United States,California,Elverta,38.738,-121.469
United States,California,Emeryville,37.831,-122.285
United States,California,Encinitas,33.05,-117.253
United States,California,Encino,34.157,-118.523
United States,California,Escalon,37.833,-121.034
United States,California,Escondido,33.087,-117.133
United States,California,Eureka,40.718,-124.115
United States,California,Exeter,36.286,-119.031
United States,California,Fair Oaks,38.65,-121.253
United States,California,Fairfax,37.988,-122.601
United States,California,Fairfield,38.283,-122.008
United States,California,Fall River Mills,41.014,-121.474
United States,California,Fallbrook,33.399,-117.296
United States,California,Felton,37.083,-122.053
United States,California,Ferndale,40.455,-124.265
United States,California,Fillmore,34.402,-118.84
United States,California,Firebaugh,36.852,-120.547
United States,California,Folsom,38.678,-121.176
United States,California,Fontana,34.148,-117.458
United States,California,Foothill Ranch,33.704,-117.672
United States,California,Foresthill,39.036,-120.829
United States,California,Forestville,38.481,-122.906
United States,California,Fort Bragg,39.48,-123.639
United States,California,Fort Irwin,35.3,-116.744
United States,California,Fort Jones,41.595,-122.966
United States,California,Fortuna,40.579,-124.15
United States,California,Foster City,37.555,-122.269
United States,California,Fountain Valley,33.71,-117.948
United States,California,Frazier Park,34.805,-119.019
United States,California,Fremont,37.551,-122.078
United States,California,Fresno,36.84,-119.828
United States,California,Fullerton,33.88,-117.963
United States,California,Galt,38.272,-121.229
United States,California,Garden Grove,33.755,-117.946
United States,California,Garden Valley,38.849,-120.839
United States,California,Gardena,33.894,-118.299
United States,California,Geyserville,38.741,-123.134
United States,California,Gilroy,37.069,-121.557
United States,California,Glen Ellen,38.381,-122.52
United States,California,Glendale,34.167,-118.203
United States,California,Glendora,34.119,-117.851
United States,California,Glenn,39.604,-122.025
United States,California,Goleta,34.502,-120.129
United States,California,Gonzales,36.541,-121.396
United States,California,Granada Hills,34.294,-118.507
United States,California,Grand Terrace,34.032,-117.314
United States,California,Granite Bay,38.763,-121.165
United States,California,Grass Valley,39.183,-120.986
United States,California,Greenbrae,37.949,-122.563
United States,California,Greenville,40.155,-120.846
United States,California,Greenwood,38.926,-120.898
United States,California,Gridley,39.354,-121.765
United States,California,Groveland,37.86,-119.768
United States,California,Grover Beach,35.121,-120.619
United States,California,Guadalupe,34.931,-120.597
United States,California,Gualala,38.827,-123.515
United States,California,Guerneville,38.527,-123.015
United States,California,Guinda,38.807,-122.188
United States,California,Gustine,37.142,-121.047
United States,California,Hacienda Heights,34.002,-117.976
United States,California,Half Moon Bay,37.444,-122.412
United States,California,Hanford,36.276,-119.632
United States,California,Harbor City,33.796,-118.299
United States,California,Hawaiian Gardens,33.831,-118.073
United States,California,Hawthorne,33.913,-118.344
United States,California,Hayfork,40.505,-123.197
United States,California,Hayward,37.674,-122.088
United States,California,Healdsburg,38.632,-122.897
United States,California,Helendale,34.748,-117.35
United States,California,Hemet,33.736,-117.058
United States,California,Hercules,38.01,-122.259
United States,California,Hermosa Beach,33.865,-118.397
United States,California,Hesperia,34.366,-117.321
United States,California,Hidden Valley Lake,38.808,-122.558
United States,California,Highland,34.136,-117.155
United States,California,Hilmar,37.393,-120.895
United States,California,Hollister,36.895,-121.243
United States,California,Homeland,33.76,-117.117
United States,California,Hughson,37.59,-120.851
United States,California,Huntington Beach,33.711,-118.044
United States,California,Huntington Park,33.978,-118.213
United States,California,Idyllwild,33.763,-116.736
United States,California,Imperial,32.868,-115.65
United States,California,Imperial Beach,32.584,-117.113
United States,California,Indian Wells,33.7,-116.336
United States,California,Indio,33.715,-116.237
United States,California,Inglewood,33.958,-118.361
United States,California,Ione,38.339,-120.887
United States,California,Irvine,33.691,-117.788
United States,California,Jackson,38.352,-120.775
United States,California,Jackson St Forest,39.497,-123.366
United States,California,Jamestown,37.855,-120.492
United States,California,Jamul,32.7,-116.804
United States,California,Janesville,40.28,-120.505
United States,California,Joshua Tree,34.158,-116.273
United States,California,Julian,32.992,-116.414
United States,California,Kelseyville,38.92,-122.795
United States,California,Kenwood,38.427,-122.54
United States,California,Kerman,36.714,-120.156
United States,California,Kernville,35.84,-118.452
United States,California,King City,36.208,-120.945
United States,California,Kings Beach,39.242,-120.043
United States,California,Kingsburg,36.483,-119.507
United States,California,La Canada Flintridge,34.231,-118.149
United States,California,La Crescenta,34.239,-118.247
United States,California,La Habra,33.941,-117.955
United States,California,La Jolla,32.867,-117.248
United States,California,La Mesa,32.784,-117.018
United States,California,La Mirada,33.917,-118.012
United States,California,La Palma,33.851,-118.044
United States,California,La Puente,34.028,-117.933
United States,California,La Quinta,33.658,-116.27
United States,California,La Verne,34.154,-117.764
United States,California,Ladera Ranch,33.568,-117.633
United States,California,Lafayette,37.902,-122.116
United States,California,Laguna Beach,33.556,-117.786
United States,California,Laguna Hills,33.605,-117.717
United States,California,Laguna Niguel,33.535,-117.705
United States,California,Laguna Woods,33.61,-117.725
United States,California,Lagunitas,38.031,-122.703
United States,California,Lake Arrowhead,34.273,-117.197
